invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Revenue,Total_profit,Revenue_per_Unit,Profit_Category
8710,WALM030,Richardson,Fashion accessories,71.0,2.0,12/12/23,12:38:00,Cash,4.0,0.48,142.0,68.16,71.0,High Profit
8711,WALM069,Rockwall,Home and lifestyle,67.0,2.0,27/12/23,14:40:00,Cash,3.0,0.33,134.0,44.22,67.0,High Profit
8712,WALM073,Seguin,Fashion accessories,71.0,2.0,20/12/20,10:35:00,Cash,3.0,0.33,142.0,46.86,71.0,High Profit
8713,WALM069,Rockwall,Home and lifestyle,46.0,3.0,18/12/21,13:24:00,Cash,6.0,0.33,138.0,45.54,46.0,High Profit
8714,WALM086,Rosenberg,Fashion accessories,30.0,2.0,29/12/20,6:59:00,Cash,4.0,0.33,60.0,19.8,30.0,Low Profit
8715,WALM084,Schertz,Home and lifestyle,62.0,3.0,06/12/22,10:56:00,Cash,6.0,0.33,186.0,61.38,62.0,High Profit
8716,WALM038,Sugar Land,Fashion accessories,51.0,2.0,11/11/21,12:03:00,Cash,7.0,0.48,102.0,48.96,51.0,High Profit
8717,WALM032,Tyler,Home and lifestyle,65.0,2.0,16/12/22,6:36:00,Cash,6.0,0.48,130.0,62.4,65.0,High Profit
8718,WALM099,Weatherford,Fashion accessories,17.0,3.0,11/11/20,16:32:00,Cash,5.0,0.18,51.0,9.18,17.0,Low Profit
8719,WALM087,Waxahachie,Home and lifestyle,69.0,3.0,28/11/21,10:26:00,Cash,3.0,0.33,207.0,68.31,69.0,High Profit
8720,WALM032,Tyler,Fashion accessories,30.0,2.0,18/12/21,11:12:00,Cash,3.0,0.48,60.0,28.799999999999997,30.0,Low Profit
8721,WALM003,San Antonio,Home and lifestyle,25.0,1.0,14/11/21,9:56:00,Cash,5.0,0.48,25.0,12.0,25.0,Low Profit
8722,WALM054,Sherman,Fashion accessories,23.0,1.0,01/12/22,11:38:00,Cash,6.0,0.21,23.0,4.83,23.0,Low Profit
8723,WALM030,Richardson,Home and lifestyle,23.0,3.0,25/12/23,14:53:00,Cash,6.0,0.48,69.0,33.12,23.0,Low Profit
8724,WALM084,Schertz,Fashion accessories,58.0,3.0,20/11/22,7:32:00,Cash,7.0,0.33,174.0,57.42,58.0,High Profit
8725,WALM050,Victoria,Home and lifestyle,73.0,1.0,19/12/23,9:06:00,Ewallet,5.0,0.48,73.0,35.04,73.0,High Profit
8726,WALM082,Weslaco,Fashion accessories,52.0,1.0,17/12/20,7:56:00,Cash,6.0,0.33,52.0,17.16,52.0,Low Profit
8727,WALM003,San Antonio,Home and lifestyle,54.0,2.0,05/11/23,10:53:00,Cash,4.0,0.48,108.0,51.839999999999996,54.0,High Profit
8728,WALM084,Schertz,Fashion accessories,35.0,3.0,28/11/22,12:33:00,Cash,5.0,0.33,105.0,34.65,35.0,Low Profit
8729,WALM038,Sugar Land,Home and lifestyle,85.0,1.0,13/12/22,15:37:00,Cash,5.0,0.48,85.0,40.8,85.0,High Profit
8730,WALM054,Sherman,Fashion accessories,75.0,2.0,21/12/20,10:03:00,Cash,6.0,0.21,150.0,31.5,75.0,Low Profit
8731,WALM029,Round Rock,Home and lifestyle,45.0,3.0,07/11/20,9:28:00,Cash,3.0,0.48,135.0,64.8,45.0,High Profit
8732,WALM046,Temple,Fashion accessories,33.0,1.0,21/11/20,12:15:00,Cash,6.0,0.48,33.0,15.84,33.0,Low Profit
8733,WALM030,Richardson,Home and lifestyle,56.0,2.0,10/11/22,14:27:00,Cash,6.0,0.48,112.0,53.76,56.0,High Profit
8734,WALM032,Tyler,Fashion accessories,85.0,1.0,03/12/21,6:23:00,Cash,7.0,0.48,85.0,40.8,85.0,High Profit
8735,WALM084,Schertz,Home and lifestyle,26.0,2.0,06/12/20,14:13:00,Cash,7.0,0.33,52.0,17.16,26.0,Low Profit
8736,WALM003,San Antonio,Fashion accessories,15.0,1.0,27/12/22,15:33:00,Cash,4.0,0.48,15.0,7.199999999999999,15.0,Low Profit
8737,WALM087,Waxahachie,Home and lifestyle,34.0,3.0,31/12/22,14:04:00,Cash,7.0,0.33,102.0,33.660000000000004,34.0,Low Profit
8738,WALM030,Richardson,Fashion accessories,20.0,2.0,18/11/20,6:02:00,Cash,7.0,0.48,40.0,19.2,20.0,Low Profit
8739,WALM054,Sherman,Home and lifestyle,42.0,3.0,23/11/23,6:01:00,Cash,6.0,0.21,126.0,26.459999999999997,42.0,Low Profit
8740,WALM099,Weatherford,Fashion accessories,43.0,2.0,29/12/23,15:42:00,Cash,6.0,0.18,86.0,15.479999999999999,43.0,Low Profit
8741,WALM055,Waxahachie,Home and lifestyle,20.0,3.0,14/12/23,7:07:00,Cash,7.0,0.33,60.0,19.8,20.0,Low Profit
8742,WALM089,Southlake,Fashion accessories,83.0,1.0,02/11/22,15:45:00,Cash,5.0,0.33,83.0,27.39,83.0,Low Profit
8743,WALM069,Rockwall,Home and lifestyle,53.0,3.0,22/11/22,12:38:00,Cash,5.0,0.33,159.0,52.470000000000006,53.0,High Profit
8744,WALM046,Temple,Fashion accessories,17.0,3.0,12/11/22,9:42:00,Cash,5.0,0.48,51.0,24.48,17.0,Low Profit
8745,WALM032,Tyler,Home and lifestyle,26.0,1.0,16/11/22,11:10:00,Cash,4.0,0.48,26.0,12.48,26.0,Low Profit
8746,WALM084,Schertz,Fashion accessories,38.0,2.0,25/11/21,7:50:00,Cash,6.0,0.33,76.0,25.080000000000002,38.0,Low Profit
8747,WALM003,San Antonio,Home and lifestyle,63.0,3.0,08/11/23,7:41:00,Cash,7.0,0.48,189.0,90.72,63.0,High Profit
8748,WALM046,Temple,Fashion accessories,57.0,2.0,27/11/21,15:47:00,Cash,4.0,0.48,114.0,54.72,57.0,High Profit
8749,WALM074,Weslaco,Home and lifestyle,34.0,2.0,08/11/23,16:25:00,Cash,5.0,0.33,68.0,22.44,34.0,Low Profit
8750,WALM099,Weatherford,Fashion accessories,20.0,2.0,29/12/21,6:52:00,Cash,6.0,0.18,40.0,7.199999999999999,20.0,Low Profit
8751,WALM087,Waxahachie,Home and lifestyle,62.0,1.0,24/11/21,8:56:00,Cash,4.0,0.33,62.0,20.46,62.0,Low Profit
8752,WALM065,Texas City,Fashion accessories,30.0,2.0,04/12/23,7:11:00,Cash,3.0,0.33,60.0,19.8,30.0,Low Profit
8753,WALM065,Texas City,Home and lifestyle,64.0,1.0,11/11/21,9:26:00,Cash,5.0,0.33,64.0,21.12,64.0,Low Profit
8754,WALM055,Waxahachie,Fashion accessories,34.0,2.0,02/12/23,7:42:00,Cash,4.0,0.33,68.0,22.44,34.0,Low Profit
8755,WALM038,Sugar Land,Home and lifestyle,44.0,1.0,01/12/20,13:40:00,Cash,3.0,0.48,44.0,21.119999999999997,44.0,Low Profit
8756,WALM073,Seguin,Fashion accessories,45.0,2.0,07/11/21,6:20:00,Cash,6.0,0.33,90.0,29.700000000000003,45.0,Low Profit
8757,WALM058,Port Arthur,Home and lifestyle,15.0,1.0,29/11/23,7:16:00,Cash,4.0,0.33,15.0,4.95,15.0,Low Profit
8758,WALM087,Waxahachie,Fashion accessories,42.0,3.0,18/11/22,12:48:00,Cash,5.0,0.33,126.0,41.580000000000005,42.0,High Profit
8759,WALM025,Waco,Home and lifestyle,72.0,3.0,19/11/22,10:44:00,Cash,4.0,0.48,216.0,103.67999999999999,72.0,High Profit
8760,WALM035,San Angelo,Fashion accessories,55.0,1.0,23/12/20,6:47:00,Cash,5.0,0.48,55.0,26.4,55.0,Low Profit
8761,WALM065,Texas City,Home and lifestyle,18.0,3.0,06/11/20,6:08:00,Cash,3.0,0.33,54.0,17.82,18.0,Low Profit
8762,WALM086,Rosenberg,Fashion accessories,51.0,2.0,13/11/22,11:31:00,Cash,6.0,0.33,102.0,33.660000000000004,51.0,Low Profit
8763,WALM075,San Marcos,Home and lifestyle,46.0,1.0,01/11/20,7:22:00,Cash,4.0,0.33,46.0,15.180000000000001,46.0,Low Profit
8764,WALM055,Waxahachie,Fashion accessories,42.0,3.0,30/11/23,11:35:00,Cash,3.0,0.33,126.0,41.580000000000005,42.0,High Profit
8765,WALM073,Seguin,Home and lifestyle,23.0,3.0,01/12/23,13:50:00,Cash,3.0,0.33,69.0,22.77,23.0,Low Profit
8766,WALM029,Round Rock,Fashion accessories,15.0,2.0,14/11/22,15:18:00,Cash,6.0,0.48,30.0,14.399999999999999,15.0,Low Profit
8767,WALM038,Sugar Land,Home and lifestyle,27.0,3.0,06/12/21,14:35:00,Cash,6.0,0.48,81.0,38.879999999999995,27.0,High Profit
8768,WALM054,Sherman,Fashion accessories,49.0,2.0,25/11/20,15:25:00,Cash,4.0,0.21,98.0,20.58,49.0,Low Profit
8769,WALM084,Schertz,Home and lifestyle,59.0,3.0,12/12/23,11:33:00,Cash,3.0,0.33,177.0,58.410000000000004,59.0,High Profit
8770,WALM029,Round Rock,Fashion accessories,74.0,2.0,20/11/21,9:17:00,Cash,6.0,0.48,148.0,71.03999999999999,74.0,High Profit
8771,WALM055,Waxahachie,Home and lifestyle,74.0,2.0,29/12/23,8:59:00,Cash,7.0,0.33,148.0,48.84,74.0,High Profit
8772,WALM035,San Angelo,Fashion accessories,79.0,2.0,30/11/21,12:07:00,Cash,3.0,0.48,158.0,75.84,79.0,High Profit
8773,WALM054,Sherman,Home and lifestyle,75.0,3.0,17/11/21,11:51:00,Cash,6.0,0.21,225.0,47.25,75.0,High Profit
8774,WALM058,Port Arthur,Fashion accessories,73.0,1.0,08/11/21,14:25:00,Cash,6.0,0.33,73.0,24.09,73.0,Low Profit
8775,WALM074,Weslaco,Home and lifestyle,84.0,2.0,18/12/22,11:57:00,Cash,6.0,0.33,168.0,55.440000000000005,84.0,High Profit
8776,WALM054,Sherman,Fashion accessories,35.0,1.0,28/12/21,11:07:00,Cash,6.0,0.21,35.0,7.35,35.0,Low Profit
8777,WALM032,Tyler,Home and lifestyle,62.0,1.0,01/12/20,11:27:00,Cash,4.0,0.48,62.0,29.759999999999998,62.0,Low Profit
8778,WALM009,Plano,Fashion accessories,45.0,2.0,04/12/21,11:06:00,Cash,5.0,0.48,90.0,43.199999999999996,45.0,High Profit
8779,WALM074,Weslaco,Home and lifestyle,77.0,3.0,08/12/21,16:39:00,Cash,3.0,0.33,231.0,76.23,77.0,High Profit
8780,WALM029,Round Rock,Fashion accessories,29.0,3.0,07/12/23,14:24:00,Cash,3.0,0.48,87.0,41.76,29.0,High Profit
8781,WALM073,Seguin,Home and lifestyle,73.0,1.0,02/12/22,11:33:00,Cash,5.0,0.33,73.0,24.09,73.0,Low Profit
8782,WALM058,Port Arthur,Fashion accessories,20.0,2.0,21/12/21,15:09:00,Cash,3.0,0.33,40.0,13.200000000000001,20.0,Low Profit
8783,WALM089,Southlake,Home and lifestyle,48.0,1.0,17/12/23,6:43:00,Cash,7.0,0.33,48.0,15.84,48.0,Low Profit
8784,WALM086,Rosenberg,Fashion accessories,18.0,2.0,26/11/23,15:58:00,Cash,6.0,0.33,36.0,11.88,18.0,Low Profit
8785,WALM050,Victoria,Home and lifestyle,35.0,3.0,03/12/22,14:26:00,Credit card,3.0,0.48,105.0,50.4,35.0,High Profit
8786,WALM084,Schertz,Fashion accessories,77.0,1.0,24/11/23,13:33:00,Cash,3.0,0.33,77.0,25.41,77.0,Low Profit
8787,WALM069,Rockwall,Home and lifestyle,83.0,1.0,09/11/23,7:41:00,Cash,3.0,0.33,83.0,27.39,83.0,Low Profit
8788,WALM003,San Antonio,Fashion accessories,84.0,2.0,09/11/23,16:41:00,Cash,3.0,0.48,168.0,80.64,84.0,High Profit
8789,WALM058,Port Arthur,Home and lifestyle,47.0,1.0,23/12/22,16:57:00,Cash,4.0,0.33,47.0,15.510000000000002,47.0,Low Profit
8790,WALM035,San Angelo,Fashion accessories,58.0,2.0,07/11/22,9:12:00,Cash,4.0,0.48,116.0,55.68,58.0,High Profit
8791,WALM099,Weatherford,Home and lifestyle,22.0,2.0,04/11/22,10:12:00,Cash,7.0,0.18,44.0,7.92,22.0,Low Profit
8792,WALM084,Schertz,Fashion accessories,66.0,1.0,05/12/20,15:33:00,Cash,7.0,0.33,66.0,21.78,66.0,Low Profit
8793,WALM065,Texas City,Home and lifestyle,71.0,3.0,24/12/22,7:23:00,Cash,4.0,0.33,213.0,70.29,71.0,High Profit
8794,WALM003,San Antonio,Fashion accessories,74.0,2.0,14/12/23,10:14:00,Cash,6.0,0.48,148.0,71.03999999999999,74.0,High Profit
8795,WALM087,Waxahachie,Home and lifestyle,84.0,3.0,07/12/22,9:44:00,Cash,6.0,0.33,252.0,83.16000000000001,84.0,High Profit
8796,WALM073,Seguin,Fashion accessories,38.0,3.0,13/12/20,16:59:00,Cash,6.0,0.33,114.0,37.620000000000005,38.0,High Profit
8797,WALM056,Rowlett,Home and lifestyle,84.0,1.0,09/12/20,8:39:00,Cash,3.0,0.33,84.0,27.720000000000002,84.0,Low Profit
8798,WALM074,Weslaco,Fashion accessories,21.0,1.0,25/12/23,12:06:00,Cash,5.0,0.33,21.0,6.930000000000001,21.0,Low Profit
8799,WALM030,Richardson,Home and lifestyle,48.0,1.0,19/11/21,11:07:00,Cash,3.0,0.48,48.0,23.04,48.0,Low Profit
8800,WALM087,Waxahachie,Fashion accessories,64.0,1.0,28/11/22,14:50:00,Cash,7.0,0.33,64.0,21.12,64.0,Low Profit
8801,WALM003,San Antonio,Home and lifestyle,82.0,3.0,14/11/23,16:17:00,Cash,7.0,0.48,246.0,118.08,82.0,High Profit
8802,WALM084,Schertz,Fashion accessories,64.0,3.0,04/11/23,8:32:00,Cash,6.0,0.33,192.0,63.36,64.0,High Profit
8803,WALM055,Waxahachie,Home and lifestyle,60.0,3.0,08/11/22,8:29:00,Cash,5.0,0.33,180.0,59.400000000000006,60.0,High Profit
8804,WALM084,Schertz,Fashion accessories,65.0,2.0,15/11/23,7:31:00,Cash,4.0,0.33,130.0,42.9,65.0,High Profit
8805,WALM086,Rosenberg,Home and lifestyle,83.0,1.0,16/12/23,10:57:00,Cash,6.0,0.33,83.0,27.39,83.0,Low Profit
8806,WALM003,San Antonio,Fashion accessories,71.0,3.0,09/11/21,13:25:00,Cash,6.0,0.48,213.0,102.24,71.0,High Profit
8807,WALM065,Texas City,Home and lifestyle,24.0,1.0,04/11/23,16:09:00,Cash,4.0,0.33,24.0,7.92,24.0,Low Profit
8808,WALM003,San Antonio,Fashion accessories,42.0,2.0,26/12/22,11:23:00,Cash,4.0,0.48,84.0,40.32,42.0,High Profit
8809,WALM089,Southlake,Home and lifestyle,28.0,3.0,06/11/23,6:49:00,Cash,4.0,0.33,84.0,27.720000000000002,28.0,Low Profit
8810,WALM056,Rowlett,Fashion accessories,28.0,2.0,03/11/21,9:17:00,Cash,4.0,0.33,56.0,18.48,28.0,Low Profit
8811,WALM003,San Antonio,Home and lifestyle,67.0,1.0,18/12/21,12:25:00,Cash,7.0,0.48,67.0,32.16,67.0,Low Profit
8812,WALM009,Plano,Fashion accessories,81.0,1.0,19/12/23,7:19:00,Cash,3.0,0.48,81.0,38.879999999999995,81.0,High Profit
8813,WALM038,Sugar Land,Home and lifestyle,32.0,2.0,11/11/21,15:41:00,Cash,3.0,0.48,64.0,30.72,32.0,Low Profit
8814,WALM058,Port Arthur,Fashion accessories,62.0,2.0,07/11/21,14:43:00,Cash,4.0,0.33,124.0,40.92,62.0,High Profit
8815,WALM029,Round Rock,Home and lifestyle,78.0,1.0,10/11/21,9:21:00,Cash,5.0,0.48,78.0,37.44,78.0,High Profit
8816,WALM084,Schertz,Fashion accessories,57.0,3.0,27/12/21,10:04:00,Cash,4.0,0.33,171.0,56.43,57.0,High Profit
8817,WALM055,Waxahachie,Home and lifestyle,34.0,1.0,02/12/23,8:11:00,Cash,4.0,0.33,34.0,11.22,34.0,Low Profit
8818,WALM086,Rosenberg,Fashion accessories,47.0,2.0,09/11/22,14:10:00,Cash,3.0,0.33,94.0,31.020000000000003,47.0,Low Profit
8819,WALM086,Rosenberg,Home and lifestyle,84.0,2.0,15/11/22,11:05:00,Cash,6.0,0.33,168.0,55.440000000000005,84.0,High Profit
8820,WALM069,Rockwall,Fashion accessories,73.0,3.0,01/12/23,15:29:00,Cash,5.0,0.33,219.0,72.27000000000001,73.0,High Profit
8821,WALM084,Schertz,Home and lifestyle,65.0,1.0,21/11/22,7:13:00,Cash,5.0,0.33,65.0,21.45,65.0,Low Profit
8822,WALM058,Port Arthur,Fashion accessories,61.0,2.0,10/11/21,10:45:00,Cash,6.0,0.33,122.0,40.260000000000005,61.0,High Profit
8823,WALM075,San Marcos,Home and lifestyle,36.0,2.0,19/11/21,14:13:00,Cash,4.0,0.33,72.0,23.76,36.0,Low Profit
8824,WALM087,Waxahachie,Fashion accessories,56.0,2.0,06/11/20,11:10:00,Cash,3.0,0.33,112.0,36.96,56.0,High Profit
8825,WALM073,Seguin,Home and lifestyle,21.0,1.0,20/11/21,6:40:00,Cash,5.0,0.33,21.0,6.930000000000001,21.0,Low Profit
8826,WALM035,San Angelo,Fashion accessories,36.0,2.0,01/11/20,12:17:00,Cash,6.0,0.48,72.0,34.56,36.0,Low Profit
8827,WALM030,Richardson,Home and lifestyle,57.0,2.0,20/11/22,8:30:00,Cash,4.0,0.48,114.0,54.72,57.0,High Profit
8828,WALM084,Schertz,Fashion accessories,70.0,2.0,19/11/23,15:10:00,Cash,3.0,0.33,140.0,46.2,70.0,High Profit
8829,WALM003,San Antonio,Home and lifestyle,50.0,2.0,24/12/22,12:28:00,Cash,7.0,0.48,100.0,48.0,50.0,High Profit
8830,WALM056,Rowlett,Fashion accessories,21.0,3.0,10/11/22,11:48:00,Cash,3.0,0.33,63.0,20.790000000000003,21.0,Low Profit
8831,WALM073,Seguin,Home and lifestyle,69.0,2.0,07/12/23,9:58:00,Cash,7.0,0.33,138.0,45.54,69.0,High Profit
8832,WALM030,Richardson,Fashion accessories,78.0,2.0,20/11/21,12:39:00,Cash,6.0,0.48,156.0,74.88,78.0,High Profit
8833,WALM082,Weslaco,Home and lifestyle,46.0,2.0,18/11/23,8:46:00,Cash,7.0,0.33,92.0,30.360000000000003,46.0,Low Profit
8834,WALM038,Sugar Land,Fashion accessories,43.0,1.0,14/12/20,16:37:00,Cash,4.0,0.48,43.0,20.64,43.0,Low Profit
8835,WALM032,Tyler,Home and lifestyle,71.0,1.0,13/12/21,10:14:00,Cash,7.0,0.48,71.0,34.08,71.0,Low Profit
8836,WALM056,Rowlett,Fashion accessories,40.0,3.0,16/12/22,11:21:00,Cash,6.0,0.33,120.0,39.6,40.0,High Profit
8837,WALM075,San Marcos,Home and lifestyle,52.0,2.0,22/12/20,16:09:00,Cash,6.0,0.33,104.0,34.32,52.0,Low Profit
8838,WALM087,Waxahachie,Fashion accessories,83.0,1.0,08/11/23,16:29:00,Cash,7.0,0.33,83.0,27.39,83.0,Low Profit
8839,WALM025,Waco,Home and lifestyle,37.0,3.0,21/11/20,15:15:00,Cash,7.0,0.48,111.0,53.28,37.0,High Profit
8840,WALM065,Texas City,Fashion accessories,15.0,1.0,20/11/20,16:23:00,Cash,3.0,0.33,15.0,4.95,15.0,Low Profit
8841,WALM038,Sugar Land,Home and lifestyle,52.0,1.0,19/12/23,6:58:00,Cash,4.0,0.48,52.0,24.96,52.0,Low Profit
8842,WALM035,San Angelo,Fashion accessories,24.0,3.0,04/11/21,13:17:00,Cash,4.0,0.48,72.0,34.56,24.0,Low Profit
8843,WALM054,Sherman,Home and lifestyle,39.0,3.0,01/11/21,7:16:00,Cash,6.0,0.21,117.0,24.57,39.0,Low Profit
8844,WALM073,Seguin,Fashion accessories,77.0,2.0,01/11/20,14:58:00,Cash,4.0,0.33,154.0,50.82,77.0,High Profit
8845,WALM030,Richardson,Home and lifestyle,69.0,3.0,25/12/22,12:26:00,Cash,4.0,0.48,207.0,99.36,69.0,High Profit
8846,WALM055,Waxahachie,Fashion accessories,63.0,1.0,15/11/20,15:13:00,Cash,6.0,0.33,63.0,20.790000000000003,63.0,Low Profit
8847,WALM032,Tyler,Home and lifestyle,67.0,2.0,17/12/22,10:22:00,Cash,5.0,0.48,134.0,64.32,67.0,High Profit
8848,WALM073,Seguin,Fashion accessories,17.0,3.0,05/11/22,15:00:00,Cash,4.0,0.33,51.0,16.830000000000002,17.0,Low Profit
8849,WALM035,San Angelo,Home and lifestyle,38.0,1.0,08/12/23,13:30:00,Cash,7.0,0.48,38.0,18.24,38.0,Low Profit
8850,WALM035,San Angelo,Fashion accessories,64.0,2.0,09/11/20,8:50:00,Cash,6.0,0.48,128.0,61.44,64.0,High Profit
8851,WALM032,Tyler,Home and lifestyle,60.0,2.0,01/12/21,15:42:00,Cash,7.0,0.48,120.0,57.599999999999994,60.0,High Profit
8852,WALM046,Temple,Fashion accessories,20.0,2.0,23/11/23,16:05:00,Cash,3.0,0.48,40.0,19.2,20.0,Low Profit
8853,WALM054,Sherman,Home and lifestyle,26.0,1.0,10/11/20,14:53:00,Cash,6.0,0.21,26.0,5.46,26.0,Low Profit
8854,WALM074,Weslaco,Fashion accessories,62.0,2.0,12/11/23,14:37:00,Cash,5.0,0.33,124.0,40.92,62.0,High Profit
8855,WALM058,Port Arthur,Home and lifestyle,46.0,2.0,21/11/21,7:38:00,Cash,5.0,0.33,92.0,30.360000000000003,46.0,Low Profit
8856,WALM009,Plano,Fashion accessories,25.0,2.0,01/12/21,9:16:00,Cash,4.0,0.48,50.0,24.0,25.0,Low Profit
8857,WALM050,Victoria,Home and lifestyle,76.0,2.0,17/12/23,12:41:00,Credit card,3.0,0.48,152.0,72.96,76.0,High Profit
8858,WALM089,Southlake,Fashion accessories,51.0,3.0,11/11/22,6:10:00,Cash,4.0,0.33,153.0,50.49,51.0,High Profit
8859,WALM073,Seguin,Home and lifestyle,71.0,2.0,24/12/21,13:39:00,Cash,3.0,0.33,142.0,46.86,71.0,High Profit
8860,WALM038,Sugar Land,Fashion accessories,51.0,2.0,05/12/21,10:19:00,Cash,4.0,0.48,102.0,48.96,51.0,High Profit
8861,WALM009,Plano,Home and lifestyle,64.0,2.0,15/11/20,14:12:00,Cash,5.0,0.48,128.0,61.44,64.0,High Profit
8862,WALM086,Rosenberg,Fashion accessories,58.0,2.0,07/09/21,13:37:00,Cash,6.0,0.33,116.0,38.28,58.0,High Profit
8863,WALM069,Rockwall,Home and lifestyle,84.0,3.0,27/07/23,10:54:00,Cash,6.0,0.33,252.0,83.16000000000001,84.0,High Profit
8864,WALM075,San Marcos,Fashion accessories,25.0,2.0,24/07/20,15:46:00,Cash,5.0,0.33,50.0,16.5,25.0,Low Profit
8865,WALM099,Weatherford,Home and lifestyle,17.0,3.0,13/04/23,14:30:00,Cash,5.0,0.18,51.0,9.18,17.0,Low Profit
8866,WALM099,Weatherford,Fashion accessories,61.0,3.0,26/04/22,13:25:00,Cash,5.0,0.18,183.0,32.94,61.0,Low Profit
8867,WALM084,Schertz,Home and lifestyle,34.0,2.0,07/08/22,16:55:00,Cash,4.0,0.33,68.0,22.44,34.0,Low Profit
8868,WALM038,Sugar Land,Fashion accessories,72.0,1.0,15/10/23,9:31:00,Cash,3.0,0.48,72.0,34.56,72.0,Low Profit
8869,WALM082,Weslaco,Home and lifestyle,64.0,3.0,17/06/22,7:25:00,Cash,6.0,0.33,192.0,63.36,64.0,High Profit
8870,WALM073,Seguin,Fashion accessories,57.0,1.0,15/09/22,8:36:00,Cash,4.0,0.33,57.0,18.810000000000002,57.0,Low Profit
8871,WALM055,Waxahachie,Home and lifestyle,34.0,3.0,06/01/23,10:52:00,Cash,3.0,0.33,102.0,33.660000000000004,34.0,Low Profit
8872,WALM030,Richardson,Fashion accessories,24.0,1.0,16/03/22,11:38:00,Cash,7.0,0.48,24.0,11.52,24.0,Low Profit
8873,WALM086,Rosenberg,Home and lifestyle,58.0,3.0,01/02/22,14:34:00,Cash,6.0,0.33,174.0,57.42,58.0,High Profit
8874,WALM003,San Antonio,Fashion accessories,52.0,2.0,08/03/20,6:47:00,Cash,6.0,0.48,104.0,49.92,52.0,High Profit
8875,WALM069,Rockwall,Home and lifestyle,15.0,1.0,24/09/21,10:23:00,Cash,3.0,0.33,15.0,4.95,15.0,Low Profit
8876,WALM058,Port Arthur,Fashion accessories,61.0,3.0,17/12/20,16:32:00,Cash,6.0,0.33,183.0,60.39,61.0,High Profit
8877,WALM084,Schertz,Home and lifestyle,41.0,1.0,15/07/20,9:17:00,Cash,7.0,0.33,41.0,13.530000000000001,41.0,Low Profit
8878,WALM099,Weatherford,Fashion accessories,48.0,2.0,04/04/21,13:15:00,Cash,3.0,0.18,96.0,17.28,48.0,Low Profit
8879,WALM050,Victoria,Home and lifestyle,36.0,3.0,14/06/22,13:15:00,Credit card,4.0,0.48,108.0,51.839999999999996,36.0,High Profit
8880,WALM058,Port Arthur,Fashion accessories,57.0,2.0,15/09/21,16:11:00,Cash,6.0,0.33,114.0,37.620000000000005,57.0,High Profit
8881,WALM046,Temple,Home and lifestyle,56.0,3.0,21/09/23,8:24:00,Cash,3.0,0.48,168.0,80.64,56.0,High Profit
8882,WALM032,Tyler,Fashion accessories,54.0,3.0,09/03/21,11:54:00,Cash,7.0,0.48,162.0,77.75999999999999,54.0,High Profit
8883,WALM082,Weslaco,Home and lifestyle,27.0,1.0,23/09/23,10:41:00,Cash,5.0,0.33,27.0,8.91,27.0,Low Profit
8884,WALM087,Waxahachie,Fashion accessories,68.0,1.0,17/12/23,6:18:00,Cash,3.0,0.33,68.0,22.44,68.0,Low Profit
8885,WALM065,Texas City,Home and lifestyle,28.0,1.0,27/11/20,12:53:00,Cash,3.0,0.33,28.0,9.24,28.0,Low Profit
8886,WALM054,Sherman,Fashion accessories,42.0,1.0,26/08/22,8:25:00,Cash,7.0,0.21,42.0,8.82,42.0,Low Profit
8887,WALM056,Rowlett,Home and lifestyle,80.0,2.0,09/04/22,10:26:00,Cash,7.0,0.33,160.0,52.800000000000004,80.0,High Profit
8888,WALM075,San Marcos,Fashion accessories,68.0,3.0,27/10/22,10:38:00,Cash,6.0,0.33,204.0,67.32000000000001,68.0,High Profit
8889,WALM038,Sugar Land,Home and lifestyle,37.0,2.0,15/02/22,7:32:00,Cash,3.0,0.48,74.0,35.519999999999996,37.0,High Profit
8890,WALM069,Rockwall,Fashion accessories,82.0,1.0,02/04/21,9:08:00,Cash,4.0,0.33,82.0,27.060000000000002,82.0,Low Profit
8891,WALM032,Tyler,Home and lifestyle,53.0,2.0,05/01/20,16:07:00,Cash,5.0,0.48,106.0,50.879999999999995,53.0,High Profit
8892,WALM029,Round Rock,Fashion accessories,48.0,1.0,30/04/21,10:21:00,Cash,3.0,0.48,48.0,23.04,48.0,Low Profit
8893,WALM050,Victoria,Home and lifestyle,63.0,3.0,14/12/23,11:08:00,Credit card,5.0,0.48,189.0,90.72,63.0,High Profit
8894,WALM054,Sherman,Fashion accessories,17.0,3.0,22/08/22,8:23:00,Cash,6.0,0.21,51.0,10.709999999999999,17.0,Low Profit
8895,WALM038,Sugar Land,Home and lifestyle,81.0,1.0,02/03/22,13:29:00,Cash,6.0,0.48,81.0,38.879999999999995,81.0,High Profit
8896,WALM025,Waco,Fashion accessories,42.0,2.0,01/08/20,15:12:00,Cash,7.0,0.48,84.0,40.32,42.0,High Profit
8897,WALM089,Southlake,Home and lifestyle,53.0,2.0,01/10/23,7:10:00,Cash,3.0,0.33,106.0,34.980000000000004,53.0,High Profit
8898,WALM035,San Angelo,Fashion accessories,81.0,1.0,19/05/22,10:38:00,Cash,5.0,0.48,81.0,38.879999999999995,81.0,High Profit
8899,WALM099,Weatherford,Home and lifestyle,58.0,3.0,01/10/22,11:16:00,Cash,5.0,0.18,174.0,31.32,58.0,Low Profit
